X,Y,NOMBRE,CALLE,ALTURA,REPRES_TEC,TELEFONO,MAIL,NOM_GEO,COMUNAS,BARRIOS,SUMI_ELECT,POBLAC,GRUP_ELECT,SUMINISTR,ID
-58.4166562999302,-34.5991622381304,LA CASA DE TUCUMAN,TUCUMAN,"3640",SUCHMON LEANDRO,15-5428-5184                           4901-6193/*,leandro@em-s.com.ar,3640 TUCUMAN,Comuna 5,Almagro,Edesur,"12",NO,,"524"
-58.4184362662099,-34.5986667207812,GER. SAN FRANCISCO,TUCUMAN,"3764",ROMAGNOLI,"4301-6695;155-248-7652",gustavojromagnoli@speedy.com.ar,3764 TUCUMAN,Comuna 5,Almagro,Edesur,,,,"525"
-58.4194190413565,-34.5983140377813,DANIEL H PICCOLI ESTABLEC GER. SAN GERVASIO,TUCUMAN,"3837",FEIJOO CARLOS NORBERTO,155-185-3261,cnf464@gmail.com,3837 TUCUMAN,Comuna 5,Almagro,Edesur,,,CAMBIO DE REPRESENTANTE TÉCNICO,"526"
-58.4164838908503,-34.5991151144786,LA ROSA BLANCA,TUCUMAN,"3629",BADALUCCO MARIANO,,consultoraprevention@gmail.com,3629 TUCUMAN,Comuna 5,Almagro,Edesur,S/D,NO,,"527"
-58.5141313240319,-34.6396860671866,TUYU,TUYU,"36",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,36 TUYU,Comuna 9,Liniers,Edesur,S/D,SI,CUBRE LAS NECESIDADES BASICAS DEL ESTABLECIMIENTO,"528"
-58.5275380368351,-34.6448640416778,HOGAR SAN NICOLAS,TUYUTI,"7220",HERMIDA DIEGO RODOLFO,"1565206678",diego_hermida72@yahoo.com.ar,7220 TUYUTI,Comuna 9,Liniers,Edesur,"13",NO,,"529"
-58.4138348484164,-34.5828227095002,FINOSA S.R.L,UGARTECHE,"2815",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,2815 UGARTECHE,Comuna 14,Palermo,Edenor,S/D,NO,,"530"
-58.4318837428019,-34.587271586966,INST. GER. DR. SILVA,URIARTE,"1626",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,1626 URIARTE,Comuna 14,Palermo,Edenor,S/D,NO,,"531"
-58.387393225294,-34.5943524816584,ASISGER S.R.L.,URUGUAY,"1216",PADILLA JAVIER SANTIAGO,4961-9056,gestion@capacitarweb.com.ar,1216 URUGUAY,Comuna 2,Recoleta,Edesur,,,,"532"
-58.4859400740379,-34.5671214932512,SAN CONO,VALDENEGRO,"3030",SOUTO EDUARDO,154-141-4077,eduardosouto@speedy.com.ar,3030 VALDENEGRO,Comuna 12,Villa Urquiza,Edenor,,,CAMBIO DE REPRESENTANTE TÉCNICO,"533"
-58.4419833190175,-34.6251699752306,VICTORIA,VALLE,"1020",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,1020 VALLE,Comuna 6,Caballito,Edesur,S/D,NO,,"534"
-58.5198115258599,-34.5995055946036,LA MAISON BLANC DE EDUARDO SANTIAGO GROSSO,VALLEJOS,"4419",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,4419 VALLEJOS,Comuna 11,Villa Devoto,Edesur,S/D,NO,,"535"
-58.5059949836027,-34.6035876489257,GER. GERUSIA II,VARELA,"3845",VOLONT NESTOR HUGO,,volontenestor@gmail.com,3845 VARELA,Comuna 11,Villa Devoto,Edesur,,,,"536"
-58.4745928530987,-34.5397635685117,AMANECER,VEDIA,"2371",COEN VERONICA,"155-119-9964;4554-3855",verocoen@yahoo.com.ar,2371 VEDIA,Comuna 13,Nuñez,Edenor,,,,"537"
-58.4842485082303,-34.5433238969693,DEL SOLAR,VEDIA,"3250",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,3250 VEDIA,Comuna 12,Saavedra,Edenor,S/D,NO,,"538"
-58.3968144928809,-34.6153532583713,ESTABLECIMIENTO GER. PRINCESS,VENEZUELA,2142/48,LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,2142/48 REPUBLICA BOLIVARIANA DE VENEZUELA,Comuna 3,Balvanera,Edesur,S/D,NO,,"539"
-58.4447243026878,-34.6245974992083,EN FLIA. DE MARIA CRISTINA BALLESTEROS,VICTOR MARTINEZ,"241",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,"241 MARTINEZ, VICTOR",Comuna 6,Caballito,Edesur,,,,"540"
-58.4605321784524,-34.5639042729597,DE LOS SANTOS,VIDAL,"2127",ROMAGNOLI,"4301-6695;155-248-7652",gustavojromagnoli@speedy.com.ar,2127 VIDAL,Comuna 13,Belgrano,Edenor,,,,"541"
-58.4652539117319,-34.5585808464439,GER. DEL SOL,VIDAL,"2750",MINOTTI CARLOS AGUSTÖN,4797-8032,carlosminotti@yahoo.com.ar,2750 VIDAL,Comuna 13,Belgrano,Edenor,S/D,NO,,"542"
-58.471624299473,-34.5513945648929,AVRIL,VIDAL,"3568",ADRIANA MU¥IZ,"1561554283",aimuniz@hot.mail.com,3568 VIDAL,Comuna 13,Nuñez,Edenor,,,,"543"
-58.4639986711658,-34.5600371553907,HOGAR MODELO VIDAL,VIDAL,"2560",RODRIGUEZ JOSE MARIA,15-6115-7062,josmar812003@yahoo.com.ar,2560 VIDAL,Comuna 13,Belgrano,Edenor,,,,"544"
-58.4727805601695,-34.546923496484,"HOGAR GER. BELGRANO ""R""",VILELA,"2672",GRIFFO MATIAS,155-339-2274,mgriffo_2000@yahoo.com,2672 VILELA,Comuna 12,Saavedra,Edenor,"26",NO,,"545"
-58.4548012696457,-34.5721455741999,VIDA DIGNA S.A.,VIRREY ARREDONDO,"2960",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,"2960 ARREDONDO, Virrey",Comuna 13,Colegiales,Edenor,S/D,NO,,"546"
-58.3887069125639,-34.6211142098566,RES. GER. SANTA TERESITA,VIRREY CEVALLOS,"1082",ADRIANA MU¥IZ,"1561554283",aimuniz@hot.mail.com,"1082/84 CEVALLOS, Virrey",Comuna 1,Constitución,Edesur,,,,"547"
-58.4659841628599,-34.5732500740592,FAUSTINO LUIS GARCIA,VIRREY DEL PINO,"3599",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,"3599 PINO, Virrey del",Comuna 13,Belgrano,Edenor,S/D,NO,,"548"
-58.4517838443964,-34.5698366241148,LIFE AND HEALTH S.R.L.,VIRREY LORETO,"2656",ADRIANA MU¥IZ,"1561554283",aimuniz@hot.mail.com,"2656 LORETO, Virrey",Comuna 13,Colegiales,Edenor,,,,"549"
-58.4662651129461,-34.5493783668391,GUARANI,VUELTA DE OBLIGADO,"3473",LIZASO ESTEBAN,"155-057-4121;4302-3345",hg_argentina@yahoo.com.ar,3473 VUELTA DE OBLIGADO,Comuna 13,Nuñez,Edenor,S/D,NO,,"550"
-58.4680021157555,-34.5714006941588,SAN JOSE,WASHINGTON,"1910",DIAZ CORIA BERNABE GUIDO,"1560934814",info@safetyargentina.com,1910 WASHINGTON,Comuna 13,Belgrano,Edenor,"40",NO,,"551"
-58.4721865976,-34.5664800232999,EL HOGAR DEL SOL,WASHINGTON,"2470",MINOTTI CARLOS AGUSTÖN,4523-4889,carlosminotti@yahoo.com.ar,2470 WASHINGTON,Comuna 13,Belgrano,Edenor,S/D,NO,,"552"
-58.4579829205632,-34.6257786359274,INST NAC DE SERV SOC PARA JUBILADOS Y PENSIONADOS,YERBAL,"1953",GAETA ALBERTO,"4345-1275 ; 4331-0728,","info@seguridadindustrialsrl.com; lotamendi@seguridadindustrialsrl.com",1953 YERBAL,Comuna 7,Flores,Edesur,,,,"553"
-58.4712977844269,-34.6297574249787,GONIGDA S.R.L.,YERBAL,"2972",CARUSO JUAN CARLOS,"1544939173",juanc.caruso@gmail.com,2972 YERBAL,Comuna 7,Flores,Edesur,,,CAMBIO DE REPRESENTANTE TÉCNICO,"554"
-58.445054312285,-34.5650101077573,GER. ZABALA,ZABALA,"1945",ADRIANA MU¥IZ,"1561554283",aimuniz@hot.mail.com,1945 ZABALA,Comuna 13,Belgrano,Edenor,,,,"555"
-58.4510954669834,-34.5704355238918,RES. PARA MAYORES HOGAR GER.,ZABALA,2675/77,BOIDI JOSE MARIA,"4524-2197;4521-7033",jmbseguridad@hotmail.com,2675/77 ZABALA,Comuna 13,Colegiales,Edenor,,,CAMBIO DE REPRESENTANTE TÉCNICO,"556"
-58.4570145388483,-34.6108601335538,FUNDACION DE LA COLECTIVIDAD JAPONESA AUNAR,OROÑO NICASIO,1236/38,DIAZ HUGO ALBERTO,15-5185-5535,proteccionempresaria@hot,1236 OROÑO NICASIO,Comuna 6,Caballito,Edesur,"24",NO,,"557"
-58.433241166597,-34.6106282497543,HOG. CENTRO DE DÍA LAZOS,ARANGUREN JUAN F DR,"167",GOMEZ DANIEL,"1540716629",gomez_daniel28@yahoo.com.ar,167 ARANGUREN JUAN F DR,Comuna 6,Caballito,,"31",NO,,"558"
