"","CODIGO","GLN","NOMBRE","CODIGO_TIPOLOGIA","TIPOLOGIA","CODIGO_CATEGORIA_TIPOLOGIA","CATEGORIA_TIPOLOGIA","CODIGO_DEPENDENCIA","DEPENDENCIA","ORIGEN_FINANCIAMIENTO","CODIGO_PROVINCIA","PROVINCIA","CODIGO_DEPARTAMENTO","DEPARTAMENTO","CODIGO_LOCALIDAD","LOCALIDAD","CP","DOMICILIO","TE1","TE2","TE3","TE4","LATITUD","LONGITUD","ESTADO_GEO"
"335",50020012715430,NA,"CONSULTORIOS EXTERNOS ASIMRA - SEDE CENTRAL","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",27,"Obra social","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1115","AZCUENAGA 1234","(011) 4823-3071","","","",-34.5937589,-58.3994412,"-seleccione-"
"336",52020012316371,NA,"CENTRO DE DIA PLIEGUES","ESSIT","Establecimiento de salud sin internación de tratamiento","ESSIT","Centro de salud mental",23,"Privado","Privado",2,"CABA",12,"COMUNA 12",2012010002,"SAAVEDRA","C1429CRS","Jaramillo 2839","(011) 4701-4627","","","",-34.5503268380459,-58.4734869003296,"-seleccione-"
"337",50020012316373,NA,"MIM CONGRESO (CENTRO MEDICO O.S.E.C.A.C.)","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010002,"MONSERRAT","1138","Hipólito Irigoyen 1620","(011) 4326-7222","","","",-34.6101642513765,-58.3895874023438,"-seleccione-"
"338",14020012315292,NA,"CIAREC - CLINICA DE REHABILITACION Y CIRUGIA","ESCIE","Establecimiento de salud con internación especializada en otras especialidades","ESCIE","Alto riesgo con terapia intensiva",23,"Privado","Privado",2,"CABA",12,"COMUNA 12",2012010004,"VILLA URQUIZA","C1431CEF","Monroe 4770","(011) 4541-5700","","","",-34.5718146096222,-58.4820485115051,"-seleccione-"
"339",12020012715266,NA,"CLINICA 15 DE DICIEMBRE PROPIEDAD A.S. SALUD S.A.","ESCIEM","Establecimiento de salud con internación especializada en maternidad/m.infantil","ESCIEM","Alto riesgo con terapia intensiva especializada",27,"Obra social","Privado",2,"CABA",10,"COMUNA 10",2010010004,"VERSALLES","1408","MARIANO FRAGUEIRO 411","(011) 4644-2988","","","",-34.6340553722648,-58.5246419906616,"-seleccione-"
"340",50020012315733,NA,"FUNDACION MEDICINA  COMUNITARIA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",10,"COMUNA 10",2010010003,"VELEZ SARSFIELD","1407","Olivera 117/129","011-4672-7901/4720","","","",-34.6369154888308,-58.487069606781,"-seleccione-"
"341",50020012315494,NA,"CENTRO MEDICO Y ODONTOLOGICO DOCTOR RED","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",7,"COMUNA 7",2007010001,"FLORES","1406","Lautaro 34","(011) 4633-0000","","","",-34.6277345179798,-58.4575009346008,"-seleccione-"
"342",50020012315385,NA,"CLINICA RIPETTA DE CIRUGIA PLASTICA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","1406","AVENIDA LIBERTADOR 1880","(011) 4631-6407","","","",-34.582652,-58.3995608,"-seleccione-"
"343",10020012215212,9991301000107,"HOSPITAL GENERAL DE AGUDOS P. PIÑERO","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",22,"Municipal","Público",2,"CABA",7,"COMUNA 7",2007010001,"FLORES","C1406ELA","Avenida Varela 1301","(011) 4631-8100/0526","(011) 4631-8601","","",-34.643665,-58.4541474,"CONFIRMADO"
"344",10020012215219,9991301000008,"HOSPITAL GENERAL DE AGUDOS DR. IGNACIO PIROVANO","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",22,"Municipal","Público",2,"CABA",12,"COMUNA 12",2012010001,"COGHLAN","C1430BKC","Monroe 3555","(011) 4542-9906","(011) 4542-2772","(011) 4542-9279","",-34.5648528968421,-58.4713840484619,"-seleccione-"
"345",10020012315255,NA,"SOCIEDAD ESPAÑOLA DE BENEFICENCIA HOSPITAL ESPAÑOL","ESCIG","Establecimiento de salud con internación general","ESCIG","Alto riesgo con terapia intensiva",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1209","Avenida Belgrano 2975","(011) 4959-6100","","","",-34.6150560459408,-58.4078693389893,""
"346",13020012315267,NA,"CLINICA SAN MARTIN DE PORRES - CENTRO DE INVESTIGACIONES PSIQUIATRICAS DE BUENOS AIRES (M)","ESCIESM","Establecimiento de salud con internación especializada en salud mental","ESCIESM","Mediano riesgo con internación con cuidados especiales",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010001,"BELGRANO","C1428DLA","Mendoza 3095","(011) 4788-2664","(011) 4788-2897","","",-34.5645701753789,-58.4636807441711,"-seleccione-"
"347",13020012315276,NA,"CLINICA LAS HERAS","ESCIESM","Establecimiento de salud con internación especializada en salud mental","ESCIESM","Bajo riesgo con internación simple",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","C1425ASO","Las Heras 2492","(011) 4801-3400","","","",-34.5861425948509,-58.3987069129944,""
"348",13020012315283,NA,"INSTITUCION PSICOTERAPEUTICA TEMPORA S.R.L. (M)","ESCIESM","Establecimiento de salud con internación especializada en salud mental","ESCIESM","Bajo riesgo con internación simple",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","C1425BYM","SOLER 5951","(011) 4771-8114","","","",-34.5782457247604,-58.4360647201538,"-seleccione-"
"349",14020012315291,NA,"CLINICA DE REHABILITACION ULME (D)","ESCIE","Establecimiento de salud con internación especializada en otras especialidades","ESCIE","Bajo riesgo con internación simple",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010003,"NUÑEZ","1429","Nuñez 2683","(011) 4703-1400","","","",-34.5515286033792,-58.4696245193481,"-seleccione-"
"350",14020012315299,NA,"CLINICA ROBLES DE CIRUGIA PLASTICA S.R.L.","ESCIE","Establecimiento de salud con internación especializada en otras especialidades","ESCIE","Bajo riesgo con internación simple",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010002,"COLEGIALES","C1426EGT","VIRREY DEL PINO 2530","(011) 4784-8393 / 6918","(011) 4786-8606","(011) 4781-7147 / 2698","",-34.5672559904737,-58.4540891647339,"-seleccione-"
"351",14020012215304,NA,"HOSPITAL DE INFECCIOSAS FRANCISCO MUÑIZ","ESCIE","Establecimiento de salud con internación especializada en otras especialidades","ESCIE","Alto riesgo con terapia intensiva",22,"Municipal","Público",2,"CABA",4,"COMUNA 4",2004010004,"PARQUE PATRICIOS","C1282AEN","Uspallata 2272","(011) 4304-3380","(011) 4304-5555 / 4304-3380 / 2946 (int. 213)","","",-34.637679,-58.393661,"CONFIRMADO"
"352",14020012215310,NA,"HOSPITAL OFTALMOLOGICO DR. PEDRO LAGLEYZE","ESCIE","Establecimiento de salud con internación especializada en otras especialidades","ESCIE","Mediano riesgo con internación con cuidados especiales",22,"Municipal","Público",2,"CABA",11,"COMUNA 11",2011010003,"VILLA GENERAL MITRE","C1416DJI","JUAN B. JUSTO 4151","(011) 4582-1278 / 4581 -7766 / 0645","(011) 4581-0645/ 7766/ 2792","","",-34.6055048,-58.4601136,"CONFIRMADO"
"353",14020012315324,NA,"INSTITUTO MEDICO DE ALTA COMPLEJIDAD","ESCIE","Establecimiento de salud con internación especializada en otras especialidades","ESCIE","Alto riesgo con terapia intensiva especializada",23,"Privado","Privado",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","C1209AAB","Moreno 2950","(011) 4957-6777","(011) 5299-2900","","",-34.6138198795866,-58.4073972702026,"-seleccione-"
"354",50020012115348,NA,"CESAC Nº 14","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",22,"Municipal","Público",2,"CABA",9,"COMUNA 9",2009010003,"PARQUE AVELLANEDA","1439","HORACIO CASCO 4446","(011) 4602-6527/ 5928","","","",-34.6601581,-58.4743952,"-seleccione-"
"355",50020012115369,NA,"CESAC Nº 36","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",22,"Municipal","Público",2,"CABA",10,"COMUNA 10",2010010001,"FLORESTA","1407","MERCEDES 1371/79","4567-1891","","","",-34.6218898,-58.491916,"-seleccione-"
"356",50020012115375,NA,"CESAC Nº 41","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",22,"Municipal","Público",2,"CABA",4,"COMUNA 4",2004010002,"BOCA","1158","MINISTRO BRIN 843","4361-8736","","","",-34.6312127,-58.3578994,"-seleccione-"
"357",50020012115378,NA,"CESAC Nº 7","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",22,"Municipal","Público",2,"CABA",8,"COMUNA 8",2008010001,"VILLA LUGANO","1439","2 DE ABRIL 1982 6850","(011) 2829-3607","","","",-34.6780408213155,-58.491382598877,"-seleccione-"
"358",50020012315678,NA,"SOCIEDAD ARGENTINA DE ORTODONCIA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","C1019ABS","Montevideo 971","(011) 4811-3220","(011) 4815-5804","","",-34.5978010311075,-58.3897376060486,"-seleccione-"
"359",50020012315725,NA,"CENTRO MEDICO HUESPED","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",5,"COMUNA 5",2005010001,"ALMAGRO","1181","Gascón 79","(011) 4981-1935","(011) 4981-4465","(011) 4983-7774/ 7838","",-34.6120892157645,-58.4239625930786,"-seleccione-"
"360",50020012315729,NA,"CENTRO MEDICO OSECAC","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",7,"COMUNA 7",2007010001,"FLORES","1406","Terrada 89","05/11/2532","","","",-34.6296061060281,-58.4687232971191,"-seleccione-"
"361",50020012315765,NA,"CENTRO MEDICO IRIES - INSTITUTO DE RADIOCIRUGIA ESTEREOTAXICA DEL SUR","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",5,"COMUNA 5",2005010001,"ALMAGRO","1179","Medrano 287","(011) 4983-9200","","","",-34.6079919902562,-58.421505689621,"-seleccione-"
"362",50020012315767,NA,"CTRO MEDICO CRUZ MEDICA BS.AS.","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",1,"COMUNA 1",2001010005,"SAN NICOLAS","1035","Esmeralda 288 3º","(011) 4326-0028/34","","","",-34.6048306306676,-58.3780324459076,"-seleccione-"
"363",50020012115387,NA,"CMB Nº 10","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",22,"Municipal","Público",2,"CABA",4,"COMUNA 4",2004010002,"BOCA","1268","martin garcia 612 pb b","(011) 4361 8866","","","",-34.6332079113796,-58.358645439148,"-seleccione-"
"364",50020012115397,NA,"CMB Nº 2","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",22,"Municipal","Público",2,"CABA",11,"COMUNA 11",2011010004,"VILLA SANTA RITA","1416","EMILIO LA MARCA 1022","(011) 4672-0744","","","",-34.6213425499431,-58.4800100326538,"-seleccione-"
"365",50020012115403,NA,"CMB Nº 25","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",22,"Municipal","Público",2,"CABA",9,"COMUNA 9",2009010003,"PARQUE AVELLANEDA","1407","ECHEANDIA 3417","(011) 4637-8831","","","",-34.6478925,-58.4650492,"-seleccione-"
"366",50020012115407,NA,"CMB Nº 29","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",22,"Municipal","Público",2,"CABA",3,"COMUNA 3",2003010001,"BALVANERA","1083","SAAVEDRA 205","(011) 4951-2443","","","",-34.612402,-58.403321,"-seleccione-"
"367",50020012115416,NA,"CMB Nº 37","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",22,"Municipal","Público",2,"CABA",4,"COMUNA 4",2004010001,"BARRACAS","1291","isabel la catolica 1492","(011) 4302-6078","","","",-34.6490929,-58.3763823,"-seleccione-"
"368",50020012115420,NA,"CMB Nº 6","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",22,"Municipal","Público",2,"CABA",3,"COMUNA 3",2003010002,"SAN CRISTOBAL","1227","ESTADOS UNIDOS 1936","(011) 4308-6058","","","",-34.6195845,-58.3936481,"-seleccione-"
"369",50020012115423,NA,"CMB Nº 9","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",22,"Municipal","Público",2,"CABA",8,"COMUNA 8",2008010001,"VILLA LUGANO","1439","ALBARIÑO 3512","(011) 4601-2835","","","",-34.6698595,-58.4714593,"-seleccione-"
"370",50020012315536,NA,"CENTRO MEDICO PEDIATRICO PALERMO","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","1425","Paraguay 3949","(011) 4823-4177/6277","(011) 4826-8837","","",-34.5888100480817,-58.4188985824585,"-seleccione-"
"371",51020012315554,NA,"DIAGNOSTICO MEDICO (SEDE CENTRAL)","ESSID","Establecimiento de salud sin internación de diagnóstico","ESSID","Otros",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1113","Junín 1023","(011) 4821-6900/9800","(011) 4827-6300","","",-34.5962819942359,-58.3974194526672,"-seleccione-"
"372",52020012315570,NA,"CENTRO MEDICO DE REHABILITACION CARI","ESSIT","Establecimiento de salud sin internación de tratamiento","ESSIT","Otros",23,"Privado","Privado",2,"CABA",5,"COMUNA 5",2005010001,"ALMAGRO","1208","Hipólito Yrigoyen 4081","(011) 4981-8259","(011) 4958-8272","(011) 4953-2186","",-34.6149147707178,-58.4238767623901,"-seleccione-"
"373",52020012315590,NA,"CENTRO DE DIALISIS RENAL","ESSIT","Establecimiento de salud sin internación de tratamiento","ESSIT","Centro de Diálisis",23,"Privado","Privado",2,"CABA",13,"COMUNA 13",2013010002,"COLEGIALES","1426","Crámer 982","03/11/4972","","","",-34.572344665396,-58.4505271911621,"-seleccione-"
"374",50020012315959,NA,"CENTRO MEDICO O.S.P.E.S.A.","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",5,"COMUNA 5",2005010001,"ALMAGRO","C1192AAT","Guardia Vieja 4246","011-48622575","","","",-34.6003974600403,-58.4244775772095,"-seleccione-"
"375",50020012315965,NA,"CONSULTORIOS THERAPEUMA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",14,"COMUNA 14",2014010001,"PALERMO","1426","Avenida del Libertador 4992","(011) 4772-0857","(011) 4772-4391","","",-34.5636159833447,-58.4366226196289,"-seleccione-"
"376",50020012315969,NA,"CENTRO MULTIDISCIPLINARIO","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",10,"COMUNA 10",2010010002,"MONTE CASTRO","C1417HAD","Lascano 5042","07/11/8616","07/11/8567","","",-34.6205655920911,-58.5094499588013,"-seleccione-"
"377",50020012315971,NA,"CENTRO MEDICO DOCTORA RAYA","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",12,"COMUNA 12",2012010004,"VILLA URQUIZA","1431","Monroe 5163 2º Piso","(011) 4524-7857","(011) 4524-7850","(011) 4523-4873","",-34.5746768706544,-58.4866189956665,"-seleccione-"
"378",51020012315973,NA,"CENTRO MEDICO DIAGNOSTICO SAVIO","ESSID","Establecimiento de salud sin internación de diagnóstico","ESSID","Otros",23,"Privado","Privado",2,"CABA",8,"COMUNA 8",2008010001,"VILLA LUGANO","1439","Soldado de la Frontera 5237 PB","(011) 4605-8000","","","",-34.6858399761376,-58.4635949134827,"-seleccione-"
"379",50020012315975,NA,"CENTRO MEDICO DEL SUD","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",9,"COMUNA 9",2009010002,"MATADEROS","1440","Avenida Directorio 5701","011-46876492","011-46842135","","",-34.6553449852091,-58.4961462020874,"-seleccione-"
"380",50020012315987,NA,"CENTRO CARDIOLOGICO CARDIOSALUD S.A.","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",2,"COMUNA 2",2002010001,"RECOLETA","1123","Avenida Santa Fe 1970 5º piso B","02/11/3611","10/11/7830","","",-34.5958315768007,-58.3957028388977,"-seleccione-"
"381",50020012315963,NA,"CENTRO MEDICO JOSE MARIA MORENO","ESSIDT","Establecimiento de salud sin internación de diagnóstico y tratamiento","ESSDIT","Con atención médica diaria y con especialidades y/o otras profesiones",23,"Privado","Privado",2,"CABA",6,"COMUNA 6",2006010001,"CABALLITO","C1424CER","Avenida Rivadavia 4990 1º piso A","05/11/8827","","","",-34.618093405079,-58.4359359741211,"-seleccione-"
